Date, Open, High, Low, Close
12/7/2018,12156.83,12228.91,11897.77,11941.93
12/10/2018,11922.72,11939.04,11696.58,11889.29
12/11/2018,11982.77,12044.03,11805.72,11860.65
12/12/2018,11982.97,12075.05,11941.82,11943.29
12/13/2018,11976.3,12011.4,11892.78,11936.16
12/14/2018,11845.36,11882.36,11727.89,11755.38
12/17/2018,11716.14,11752.74,11480.09,11532.12
12/18/2018,11594.09,11649.15,11449.75,11502.16
12/19/2018,11540.18,11677.5,11313.03,11371.84
12/20/2018,11338.35,11394.72,11126.94,11222.79
12/21/2018,11199.3,11364.14,11013.41,11036.84
12/24/2018,10976.23,10995.9,10769.81,10769.83
12/26/2018,10801.47,11204.59,10723.66,11204.09
12/27/2018,11081.87,11285.32,10932.94,11285.31
12/28/2018,11343.86,11418.85,11249.91,11290.95
12/31/2018,11338.24,11378.19,11270.63,11374.39
1/2/2019,11238.77,11408.26,11204.27,11383.53
1/3/2019,11345.7,11345.7,11169.46,11190.44
1/4/2019,11304.42,11559.02,11304.41,11533.34
1/7/2019,11539.34,11678.97,11502.26,11605.96
1/8/2019,11681.87,11727.75,11619.34,11716.23
1/9/2019,11746.66,11811.68,11712.37,11778.42
1/10/2019,11731.55,11843.6,11701.81,11839.32
1/11/2019,11806.75,11851.55,11761.98,11848.01
1/14/2019,11783.51,11828.97,11745.57,11799.11
1/15/2019,11798.03,11877.41,11798.03,11868.68
1/16/2019,11884.97,11944.2,11882.91,11907.61
1/17/2019,11873.82,12033.57,11862.43,11994.54
1/18/2019,12070.9,12164.7,12060.36,12151.77
1/22/2019,12075.4,12075.4,11940.91,11999.37
1/23/2019,12044.55,12075.05,11926.81,12020.93
1/24/2019,12006.19,12048.13,11969.04,12029.45
1/25/2019,12106.4,12164.48,12105.97,12127.25
1/28/2019,12040.67,12066.58,11984.86,12065.11
1/29/2019,12080.42,12115.53,12056.42,12090.78
1/30/2019,12130.01,12266.56,12104.22,12222.39
1/31/2019,12222.99,12315.14,12196.19,12299.03
2/1/2019,12312.26,12350.55,12287.21,12329.69
2/4/2019,12315.49,12382.05,12268.57,12381.83
2/5/2019,12409.04,12431.95,12378.4,12428.26
2/6/2019,12405.43,12423.4,12382.17,12398.67
2/7/2019,12345.55,12347.6,12215.31,12295.22
2/8/2019,12252.87,12292.43,12186.66,12292.15
2/11/2019,12304.8,12320.13,12274.95,12297.9
2/12/2019,12366.34,12456.29,12366.34,12438.44
2/13/2019,12462.92,12510.89,12452.44,12474.89
2/14/2019,12422.24,12492.45,12383.32,12440.22
2/15/2019,12503.48,12603.84,12503.48,12603.47
2/19/2019,12567.68,12656.86,12560.35,12628.36
2/20/2019,12627.61,12695.55,12624.06,12673.66
2/21/2019,12644.05,12648.28,12580.03,12621.77
2/22/2019,12654.39,12700.06,12644.15,12694.52
2/25/2019,12746.41,12769.64,12697.29,12700.19
2/26/2019,12685.32,12729.25,12674.35,12686.56
2/27/2019,12680.92,12706.13,12637.84,12689.87
2/28/2019,12671.23,12679.19,12642.43,12644.81
3/1/2019,12698.23,12740.4,12645.57,12700.67
3/4/2019,12728.96,12737.5,12537.81,12637.27
3/5/2019,12638.19,12649.77,12600.9,12624.47
3/6/2019,12622.49,12623.78,12529.23,12538
3/7/2019,12513.52,12514.19,12408.38,12443.43
3/8/2019,12364.69,12418.28,12336.49,12415.13
3/11/2019,12429.89,12563.98,12429.9,12561.26
3/12/2019,12576.76,12611.47,12571.04,12582.81
3/13/2019,12621.69,12704.85,12621.69,12674.26
3/14/2019,12668.78,12685.39,12637.44,12660.16
3/15/2019,12679.08,12749.57,12677.76,12715.77
3/18/2019,12732.27,12786.79,12726.47,12781.42
3/19/2019,12826.12,12854.82,12728.97,12760.79
3/20/2019,12749.61,12789.38,12658.27,12700.25
3/21/2019,12658.97,12803.44,12657.63,12782.54
3/22/2019,12709.27,12716.87,12533.29,12539.41
3/25/2019,12526.49,12590.17,12486.07,12535.68
3/26/2019,12598.45,12672.73,12578.88,12641.36
3/27/2019,12635.25,12662.5,12520.2,12591.72
3/28/2019,12601.21,12641.07,12555.83,12632.58
3/29/2019,12691.77,12704.59,12644.48,12696.88
4/1/2019,12775.84,12843.95,12773.53,12836.03
4/2/2019,12840.44,12841.82,12784.71,12819.05
4/3/2019,12819.06,12882.57,12803.87,12833.6
4/4/2019,12833.32,12872.49,12818.84,12868.74
4/5/2019,12889.37,12927.9,12880.19,12927.72
4/8/2019,12927.73,12943.35,12888.87,12943.34
4/9/2019,12892.05,12892.05,12834.45,12849.71
4/10/2019,12867.34,12898.27,12852.88,12887.36
4/11/2019,12892.62,12910.41,12856.24,12887.12
4/12/2019,12955.66,12994.98,12938.05,12969.54
4/15/2019,12979.27,12983.25,12936.5,12956.68
4/16/2019,12986.3,13002.84,12934.25,12952.25
4/17/2019,12984.33,12995.6,12891.44,12907.11
4/18/2019,12912.18,12938.75,12869.85,12922.72
4/22/2019,12900.41,12920.82,12886.8,12914.28
4/23/2019,12916.67,13010.99,12910.78,12993.85
4/24/2019,12993.86,12993.86,12938.55,12951.63
4/25/2019,12907.08,12939.86,12850.12,12912.97
4/26/2019,12923.66,12991.3,12910.88,12991.2
4/29/2019,12992.73,13037,12990.75,13008.06
4/30/2019,13027.51,13067.03,12968.95,13060.65
5/1/2019,13066.08,13069.09,12944.94,12946.13
5/2/2019,12939.04,12970.65,12860.61,12929.56
5/3/2019,12977.33,13044.43,12977.32,13037.88
5/6/2019,13037.88,13037.88,12851.07,12976.67
5/7/2019,12883.06,12883.06,12703.19,12778.5
5/8/2019,12766.97,12834.77,12748.37,12766.69
5/9/2019,12673.62,12750.43,12591.79,12731.35
5/10/2019,12702.07,12820.2,12569.84,12788.14
5/13/2019,12617.22,12617.22,12480.27,12526.71
5/14/2019,12560.99,12686.53,12559.62,12620
5/15/2019,12559.66,12682.38,12526.04,12652.28
5/16/2019,12676.05,12800.9,12676.05,12738.36
5/17/2019,12652.39,12751.09,12643.07,12657.63
5/20/2019,12615.67,12668.53,12582.51,12616.81
5/21/2019,12668.33,12732.86,12668.33,12720.72
5/22/2019,12682.52,12703.81,12651.95,12671.99
5/23/2019,12569.34,12569.34,12461.35,12525
5/24/2019,12595.54,12617.46,12539.3,12581.36
5/28/2019,12597.71,12628.63,12464.53,12465.9
5/29/2019,12398.24,12405.1,12309.13,12386.21
5/30/2019,12402.53,12449.28,12354.79,12393.66
5/31/2019,12280.77,12318.46,12238.4,12264.49
6/3/2019,12288.5,12372.82,12273.09,12341.82
6/4/2019,12422.04,12564.37,12422.04,12560.58
6/5/2019,12607.35,12618.22,12530.15,12614.7
6/6/2019,12631.09,12710.67,12606.12,12675.66
6/7/2019,12725.38,12814.81,12725.38,12765.86
6/10/2019,12821.49,12859.63,12798.29,12802.03
6/11/2019,12867.17,12900.77,12787.49,12813.91
6/12/2019,12797.85,12818.6,12772.33,12784.83
6/13/2019,12816.43,12841.72,12788.53,12827.52
6/14/2019,12808.89,12813,12767.84,12787.25
6/17/2019,12789.68,12808.12,12769.53,12775.52
6/18/2019,12837.47,12950.8,12837.47,12907.46
6/19/2019,12924.27,12972.48,12908.41,12954.08
6/20/2019,12954.08,13094.8,12954.08,13081.54
6/21/2019,13068.36,13095.57,13037.88,13047.24
6/24/2019,13047.24,13061.25,13015.91,13019.98
6/25/2019,13021.26,13022.73,12934.9,12936.65
6/26/2019,12968.63,12977.92,12911.99,12912.02
6/27/2019,12912.06,12976.23,12912.06,12965.32
6/28/2019,12965.55,13055.86,12965.55,13049.72
7/1/2019,13178.33,13191.9,13084.61,13127.69
7/2/2019,13131.31,13152.95,13105.03,13152.55
7/3/2019,13152.55,13239.9,13152.55,13239.87
7/5/2019,13231.8,13231.8,13114.84,13210.91
7/8/2019,13210.88,13210.88,13136.22,13147.22
7/9/2019,13147.2,13147.21,13091.9,13136.89
7/10/2019,13137.96,13221.06,13137.97,13173.26
7/11/2019,13202.58,13211.75,13150.51,13198.72
7/12/2019,13199.85,13237.18,13199.23,13234.76
7/15/2019,13255.13,13255.13,13220.23,13233.39
7/16/2019,13232.96,13243.05,13185.91,13195.19
7/17/2019,13195.84,13201.53,13119.2,13119.97
7/18/2019,13109.29,13181.2,13089.49,13168.69
7/19/2019,13168.73,13205.09,13111.94,13111.99
7/22/2019,13130.28,13139.09,13087.52,13109.77
7/23/2019,13109.9,13203.07,13109.9,13197.52
7/24/2019,13172.55,13235.6,13161.74,13234.93
7/25/2019,13234.23,13234.77,13146.65,13169.28
7/26/2019,13197.6,13244.05,13185.61,13235.5
7/29/2019,13235.49,13249.04,13212.8,13222.61
7/30/2019,13222.76,13222.76,13128.15,13187.21
7/31/2019,13179,13196.84,12979.37,13066.6
8/1/2019,13053.66,13154.38,12890.98,12920.82
8/2/2019,12885.32,12887.25,12767.01,12839.5
8/5/2019,12666.3,12666.3,12408.26,12497.31
8/6/2019,12564.89,12634.97,12496.14,12628.14
8/7/2019,12627.56,12663.33,12414.11,12632.95
8/8/2019,12685.72,12835.05,12676.39,12828.82
8/9/2019,12793.24,12811.45,12689.67,12748.42
8/12/2019,12688.78,12688.78,12556.97,12586.24
8/13/2019,12589.77,12789.08,12552.31,12724.36
8/14/2019,12641.29,12641.29,12367.39,12368.05
8/15/2019,12386.25,12441.51,12325.93,12409.54
8/16/2019,12442.23,12597.69,12442.23,12580.41
8/19/2019,12687.83,12718.48,12668.81,12687.91
8/20/2019,12667.49,12677.22,12597.81,12599.41
8/21/2019,12691.76,12712.72,12677.33,12697.01
8/22/2019,12724.21,12750.27,12631.86,12688.46
8/23/2019,12643.94,12710.65,12370.07,12416.45
8/26/2019,12430.73,12528.98,12430.73,12519.62
8/27/2019,12562.04,12601.15,12450.9,12474.05
8/28/2019,12467.37,12571,12426.06,12559.23
8/29/2019,12657.22,12722.28,12635.99,12704.03
8/30/2019,12740.16,12785.4,12687.12,12736.88
9/3/2019,12720.19,12720.19,12600.71,12663.4
9/4/2019,12757.25,12797,12746.26,12796.32
9/5/2019,12884.96,12963.57,12884.96,12917.76
9/6/2019,12933.51,12960.6,12915.93,12933.38
9/9/2019,12975.01,12975.02,12925.41,12960.72
9/10/2019,12954.29,12993.97,12900.81,12993.97
9/11/2019,13008.33,13082.41,12981.43,13082.41
9/12/2019,13096.23,13150.88,13061.74,13116.05
9/13/2019,13150.8,13171.47,13110.07,13124.34
9/16/2019,13134,13134,13080.41,13107.98
9/17/2019,13087.87,13131.84,13074.78,13131.41
9/18/2019,13109.63,13125.58,13024.94,13119.31
9/19/2019,13121.21,13177.88,13100.88,13111.25
9/20/2019,13148.41,13171.38,13074.27,13093.8
9/23/2019,13084.81,13111.45,13040.13,13085.33
9/24/2019,13087.74,13128.06,12961.23,12992.26
9/25/2019,12991.1,13053.07,12943.44,13037.61
9/26/2019,13042.2,13061.86,12985.03,13028.73
9/27/2019,13053.2,13068.6,12913.42,12971.98
9/30/2019,12988.89,13037.81,12988.89,13004.74
10/1/2019,13002.33,13038.13,12824.16,12835.35
10/2/2019,12742.09,12742.09,12557.07,12608.43
10/3/2019,12587.32,12687.56,12482.02,12685.77
10/4/2019,12689.93,12835.22,12689.93,12831.55
10/7/2019,12816.24,12856.45,12768.75,12777.74
10/8/2019,12734.55,12734.55,12589.82,12590.91
10/9/2019,12622.48,12730.34,12622.48,12691.16
10/10/2019,12688.58,12802.75,12682.19,12766
10/11/2019,12900.69,13025.25,12900.69,12926.92
10/14/2019,12923.48,12923.48,12883.96,12896.22
10/15/2019,12897.03,13044.83,12897.03,13006.03
10/16/2019,12997.46,13028.2,12978.73,12994.89
10/17/2019,13030.51,13078.12,13021.41,13039.23
10/18/2019,13032.47,13044.08,12972.84,13006.64
10/21/2019,13019.25,13091.94,13019.25,13088.61
10/22/2019,13097.03,13140.57,13070.22,13071.86
10/23/2019,13076.38,13114.61,13062.74,13114.39
10/24/2019,13119.65,13153.33,13083.29,13118.91
10/25/2019,13106.21,13170.69,13088.94,13146.24
10/28/2019,13183.9,13223.19,13183.9,13186.43
10/29/2019,13170.9,13239.2,13156.75,13209.63
10/30/2019,13215.87,13248.65,13152.96,13244.01
10/31/2019,13239.43,13239.43,13116.58,13171.81
11/1/2019,13231.18,13300.35,13231.18,13300.27
11/4/2019,13321.18,13387.49,13321.18,13355.44
11/5/2019,13368.24,13385.03,13323.06,13339.59
11/6/2019,13339.84,13364.94,13319.79,13351.57
11/7/2019,13376.93,13436.97,13376.93,13395.55
11/8/2019,13376.34,13407.81,13343.02,13407.81
11/11/2019,13347.3,13395.65,13333.91,13388.12
11/12/2019,13391.97,13438.76,13366.88,13387.62
11/13/2019,13348.63,13400.8,13325.52,13385.06
11/14/2019,13386.31,13397.04,13346.76,13392
11/15/2019,13432.76,13492.97,13426.98,13492.96
11/18/2019,13488.48,13498.08,13464.01,13483.81
11/19/2019,13489.78,13508.88,13448.27,13466.35
11/20/2019,13460.34,13460.34,13360.66,13419.3
11/21/2019,13420.33,13430.71,13366.99,13406.41
11/22/2019,13412.27,13451.42,13404.54,13440.95
11/25/2019,13471.52,13534.59,13471.52,13532.89
11/26/2019,13532.56,13564.63,13513.1,13559.71
11/27/2019,13577.52,13611.49,13563.34,13607.62
11/29/2019,13595.86,13607.67,13537.68,13545.21
12/2/2019,13554.29,13554.29,13443.1,13448.26
12/3/2019,13363.66,13373.88,13280.04,13366.09
12/4/2019,13408.08,13484.41,13408.08,13457.97
12/5/2019,13466.73,13491.21,13429.3,13482.3
12/6/2019,13515.48,13612.06,13515.48,13588.29
12/9/2019,13570.54,13600.15,13555.07,13555.07
12/10/2019,13551,13574.22,13521.24,13545.31
12/11/2019,13554.09,13590.74,13547.68,13579.92
12/12/2019,13587.7,13725.35,13581.09,13697.41
12/13/2019,13711.25,13773.13,13655.44,13697.34
12/16/2019,13781.65,13825.76,13781.65,13795.15
12/17/2019,13799.94,13813.31,13787.72,13795.35
12/18/2019,13805.2,13819.7,13790.24,13799.21
12/19/2019,13801.73,13838.99,13798.78,13831.67
12/20/2019,13908.65,13914.28,13876.91,13889.25
12/23/2019,13906.87,13908.16,13888.59,13899.99
12/24/2019,13902.96,13902.96,13885.56,13895.14
12/26/2019,13911.16,13941.56,13895.2,13940.42
12/27/2019,13976.84,13978.61,13928.15,13944.15
12/30/2019,13951.26,13952.78,13864.57,13876.15
12/31/2019,13852.6,13915.74,13843.98,13913.03
1/2/2020,13975.65,14003.39,13927.55,14002.49
1/3/2020,13877.48,13950.73,13870.74,13917.05
1/6/2020,13856.72,13943.3,13852.73,13941.8
1/7/2020,13911.19,13923.51,13880.53,13898.45
1/8/2020,13897.01,13986.69,13896.59,13934.44
1/9/2020,13974.07,14004.42,13960.17,13997.65
1/10/2020,14018.12,14021.65,13941.52,13957.97
1/13/2020,13980.47,14042.65,13963.87,14042.65
1/14/2020,14024.23,14068.58,14005.63,14037.13
1/15/2020,14022.3,14089.94,14021.18,14053.23
1/16/2020,14103.53,14142.31,14094.88,14141.78
1/17/2020,14168.14,14183.26,14156.4,14183.2
1/21/2020,14126.12,14153.02,14102.4,14109.98
1/22/2020,14147.89,14168.2,14104.06,14110.23
1/23/2020,14064.28,14109.59,14003.28,14102.04
1/24/2020,14120.02,14120.02,13920.57,13978.47
1/27/2020,13746.64,13826.43,13742.01,13769.6
1/28/2020,13812.66,13913.59,13798.34,13877.6
1/29/2020,13912.79,13922.44,13843.79,13843.81
1/30/2020,13745.2,13869.64,13699.81,13861.92
1/31/2020,13783.81,13788.23,13573.03,13614.1
2/3/2020,13655.89,13765.33,13655.89,13677.92
2/4/2020,13826.1,13920.63,13826.09,13862.84
2/5/2020,13964,14029.91,13947.59,14024.86
2/6/2020,14066.9,14069.33,14023.48,14034.95
2/7/2020,13987.51,13987.51,13912.04,13931.93
2/10/2020,13904.02,13984.55,13899.53,13984.48
2/11/2020,14051.86,14100.27,14039,14054.08
2/12/2020,14117.83,14148.24,14108.52,14136.98
2/13/2020,14069.25,14132.88,14049.13,14099.03
2/14/2020,14104.77,14110.19,14046.6,14097.34
2/18/2020,14047.91,14072.69,13990.7,14039.02
2/19/2020,14077.51,14115.95,14066.25,14087.13
2/20/2020,14061.04,14104.91,13955.75,14061.48
2/21/2020,14014.63,14014.63,13931.13,13975.78
2/24/2020,13654,13654,13493.68,13534.12
2/25/2020,13570.21,13582.74,13110.09,13143.73
2/26/2020,13194.31,13323.34,13041.94,13046.62
2/27/2020,12841.4,12977.18,12544.99,12547.25
2/28/2020,12195.81,12383.43,12024.45,12380.97
3/2/2020,12441.43,12830.13,12316.18,12827.99
3/3/2020,12845.06,13015.66,12432.52,12542.74
3/4/2020,12696.61,13011.45,12673.9,13009.96
3/5/2020,12740.86,12786.65,12489.77,12593.03
3/6/2020,12287.42,12393.37,12106.74,12352.03
3/9/2020,11748.61,11748.61,11240.77,11298.43
3/10/2020,11635.22,11794,11246.52,11793.27
3/11/2020,11523.94,11523.94,11053.78,11177.28
3/12/2020,10466.7,10646.91,10054.47,10060.77
3/13/2020,10445.44,10851.98,10060.35,10851.98
3/16/2020,10413.7,10413.7,9559.23,9567.53
3/17/2020,9726.18,10154.16,9484.65,10063.36
3/18/2020,9562.49,9666.57,8953.6,9384.6
3/19/2020,9313.76,9622.21,9048.36,9461.31
3/20/2020,9577.9,9676.94,9108.15,9133.16
3/23/2020,9014.58,9053.49,8664.94,8777.38
3/24/2020,9276.64,9672.01,9276.64,9658.32
3/25/2020,9749.8,10303.9,9591.74,9961.39
3/26/2020,10060.49,10556.9,10060.48,10536.28
3/27/2020,10135.73,10449.22,10064.5,10187.21
3/30/2020,10238.13,10455.77,10131.6,10434.75
3/31/2020,10387.73,10499.8,10237.22,10301.87
4/1/2020,9917.31,10029,9766.81,9844.85
4/2/2020,9815.27,10142.01,9813.51,10062.37
4/3/2020,10012.47,10075.91,9774.24,9880.63
4/6/2020,10264.13,10560.73,10233.04,10515.24
4/7/2020,10894.2,10912.56,10534.73,10537.04
4/8/2020,10641.51,10939.97,10538.65,10902.59
4/9/2020,11070.32,11272.48,11019.82,11136.61
4/13/2020,11109,11109,10817.15,10949.53
4/14/2020,11151.16,11241.23,11064.63,11172.19
4/15/2020,10861.97,10903.06,10760.96,10843.93
4/16/2020,10882.83,10891.68,10718.13,10818.03
4/17/2020,11101.32,11231.27,11030.42,11208.29
4/20/2020,11016.88,11181.81,10985.06,11003.88
4/21/2020,10763.67,10861.79,10667.29,10706.44
4/22/2020,10919.97,10955.5,10844.77,10908.56
4/23/2020,10961.24,11099,10905.84,10916.68
4/24/2020,11000.7,11050.01,10868.93,11017.9
4/27/2020,11106.03,11301.31,11086.96,11264.84
4/28/2020,11462.38,11481.31,11272.78,11319.69
4/29/2020,11546.4,11675.3,11513.09,11618.23
4/30/2020,11473.23,11492.91,11326.2,11372.34
5/1/2020,11158.87,11187.77,11011.46,11058.57
5/4/2020,10965.77,11061.97,10900.39,11056.28
5/5/2020,11188.97,11259.19,11124.69,11135.4
5/6/2020,11196.87,11204.53,10999.99,10999.99
5/7/2020,11140.93,11228.25,11109.56,11121.67
5/8/2020,11281.3,11360.11,11237.52,11354.34
5/11/2020,11244.25,11345.43,11205.4,11281.36
5/12/2020,11332.42,11343.39,11055.58,11055.58
5/13/2020,11035.23,11038.38,10747.81,10829.44
5/14/2020,10661.93,10927.85,10551.55,10927.41
5/15/2020,10855.93,10968.17,10817.12,10947.32
5/18/2020,11282.89,11454.34,11282.89,11402.23
5/19/2020,11374.23,11409.66,11248.54,11248.97
5/20/2020,11408.61,11477.33,11384.36,11420.03
5/21/2020,11393.92,11447.26,11287.43,11351.6
5/22/2020,11325.08,11333.65,11247.29,11331.97
5/26/2020,11636.54,11676.96,11590.31,11603
5/27/2020,11787.57,11837.55,11602.43,11837.53
5/28/2020,11935.88,11939.74,11783.22,11804.91
5/29/2020,11750.97,11817.39,11645.71,11802.94
6/1/2020,11799.92,11928.81,11781.88,11900.24
6/2/2020,11978.05,12046.41,11945.09,12046.41
6/3/2020,12175.06,12329.29,12175.06,12302.19
6/4/2020,12236.74,12328.51,12202.36,12286.98
6/5/2020,12640.98,12752.15,12600.7,12641.44
6/8/2020,12734.55,12836.68,12688.56,12836.59
6/9/2020,12635.6,12682.74,12578.54,12619.52
6/10/2020,12616.63,12628.91,12431.56,12449.22
6/11/2020,12090.13,12099.18,11636.01,11659.16
6/12/2020,11999.48,12030.94,11640.59,11867.17
6/15/2020,11565.82,11997.65,11525.36,11942.91
6/16/2020,12304.14,12318.75,11992.98,12161.47
6/17/2020,12193.41,12202.58,12068.22,12086.49
6/18/2020,11994.46,12110.2,11984.71,12072.59
6/19/2020,12240.31,12240.31,11946.96,11980.12
6/22/2020,11963.3,12045.65,11907.22,12028.91
6/23/2020,12157.37,12176.43,12068.09,12077.75
6/24/2020,11956.29,11961.62,11650.91,11726.53
6/25/2020,11680.39,11866.19,11640.02,11865.11
6/26/2020,11796.41,11814.01,11578.81,11604.43
6/29/2020,11683.07,11777.64,11605.47,11777.08
6/30/2020,11736.75,11934.97,11724.57,11893.78
7/1/2020,11907.83,11982.23,11858.82,11901.55
7/2/2020,12088.7,12138.83,11970.8,11991.52
7/6/2020,12181.29,12218.19,12114.32,12160.01
7/7/2020,12056.21,12107.95,11979.77,11990.14
7/8/2020,12023.57,12095.18,11971.89,12086.4
7/9/2020,12089.24,12103.16,11831.04,11928.63
7/10/2020,11935.3,12079.11,11906.21,12075.58
7/13/2020,12159.75,12242.68,12000.98,12014.66
7/14/2020,11989.41,12215.15,11963.5,12204.21
7/15/2020,12377.65,12419.81,12309.26,12391.32
7/16/2020,12310.18,12381.38,12295.69,12350.11
7/17/2020,12395.76,12427.49,12339.87,12402.74
7/20/2020,12413.15,12432.77,12352.72,12392.98
7/21/2020,12492.08,12570.71,12481.97,12508.68
7/22/2020,12485.96,12578.98,12480.73,12569.07
7/23/2020,12567.17,12617.18,12459.06,12510.87
7/24/2020,12488.68,12522.19,12427.66,12461.78
7/27/2020,12481.01,12556.56,12444.52,12553.13
7/28/2020,12515.84,12563.45,12482.27,12491.22
7/29/2020,12533.46,12688.69,12533.47,12669.62
7/30/2020,12491.46,12544.8,12393.8,12533.28
7/31/2020,12509.33,12509.34,12320.73,12465.05
8/3/2020,12513.21,12562.27,12470.47,12536.81
8/4/2020,12529.99,12612.57,12523.93,12612.09
8/5/2020,12703.26,12751.36,12703.26,12731.56
8/6/2020,12702.88,12731.29,12659.31,12729.16
8/7/2020,12656.47,12766.05,12648.9,12765.84
8/10/2020,12797.78,12854.52,12794.53,12844.02
8/11/2020,12979.08,13005.57,12826.87,12849.37
8/12/2020,12984.9,13010.96,12941.88,12974.82
8/13/2020,12921.7,12967.43,12885.51,12919.15
8/14/2020,12864.74,12932.9,12856.69,12902.5
8/17/2020,12942.31,12954.91,12917.72,12936.1
8/18/2020,12967.94,12975.54,12877.19,12910.33
8/19/2020,12931.08,12946.81,12843.28,12859.88
8/20/2020,12751.29,12832.32,12739,12812.86
8/21/2020,12782.06,12814.11,12762.94,12809.07
8/24/2020,12904.95,12973.4,12881.4,12972.88
8/25/2020,13029.9,13029.9,12943.15,13001.99
8/26/2020,13006.17,13057.85,12975.96,13042.54
8/27/2020,13066.15,13111.45,13012.97,13068.81
8/28/2020,13115.37,13173.97,13066.72,13170.96
8/31/2020,13134.39,13136.55,13043.63,13045.6
9/1/2020,13032.04,13113.93,13004.17,13113.74
9/2/2020,13132.71,13299.73,13112.82,13276.74
9/3/2020,13253.8,13285.09,12887.6,12966.14
9/4/2020,13022.47,13069.97,12723.79,12917.15
9/8/2020,12777.55,12816,12659.16,12688.07
9/9/2020,12806.24,12969.47,12803.74,12885.8
9/10/2020,12924.5,12964.19,12688.32,12706.69
9/11/2020,12779.98,12827.86,12683.34,12773.04
9/14/2020,12868.31,12970.57,12858.18,12932.69
9/15/2020,13010.97,13047.48,12942.52,12967.18
9/16/2020,13013.45,13128.68,12990.7,12997.86
9/17/2020,12866.17,12981.34,12824.44,12948.45
9/18/2020,12937.6,12962.65,12779.4,12833.57
9/21/2020,12617.45,12833.57,12421.15,12561.78
9/22/2020,12575.19,12636.22,12502.25,12602.54
9/23/2020,12630.53,12657.2,12355.43,12359.16
9/24/2020,12314.58,12476.13,12228.97,12365.54
9/25/2020,12293.9,12507.93,12281.98,12485.38
9/28/2020,12650.05,12735.16,12642.97,12677.53
9/29/2020,12660.93,12688.7,12562.53,12602.64
9/30/2020,12643.45,12795.63,12621.51,12701.89
10/1/2020,12759.66,12792.63,12656.31,12726.84
10/2/2020,12554.12,12803.52,12551.97,12749.79
10/5/2020,12842.49,12957.56,12842.49,12949.65
10/6/2020,12995.95,13083.3,12824.2,12837.88
10/7/2020,12950.56,13073,12950.56,13042.33
10/8/2020,13116.13,13191.01,13100.97,13190.58
10/9/2020,13256.82,13297,13207.59,13252.62
10/12/2020,13289.55,13350.59,13274.94,13324.88
10/13/2020,13271.25,13280.19,13181.59,13211.95
10/14/2020,13222.36,13267.16,13135.9,13143.16
10/15/2020,12974.13,13148.69,12960.98,13137.25
10/16/2020,13183.61,13241.53,13164.54,13169.32
10/19/2020,13218.76,13247.75,12999.41,13018.51
10/20/2020,13085.03,13198.02,13073.16,13092.16
10/21/2020,13085.62,13153.42,13039.35,13040.13
10/22/2020,13048.69,13162.8,13002.96,13145.92
10/23/2020,13208.61,13215.59,13117.82,13199.86
10/26/2020,13063.8,13063.81,12815.28,12936.39
10/27/2020,12921.25,12934.1,12817.87,12817.87
10/28/2020,12575.28,12617.57,12411.1,12415.42
10/29/2020,12409.04,12584.47,12317.8,12502.28
10/30/2020,12448.69,12492.62,12293.75,12429.28
11/2/2020,12573.34,12675.13,12535.93,12662.16
11/3/2020,12781.17,12936.9,12781.17,12877.45
11/4/2020,12916.23,13161.52,12868.62,12978.95
11/5/2020,13125.75,13252.82,13125.75,13199.12
11/6/2020,13233.45,13270.47,13188.23,13218.68
11/9/2020,13726.2,13930.88,13608.38,13611.65
11/10/2020,13663.18,13732.62,13577.02,13707.99
11/11/2020,13779.93,13779.93,13669.89,13724.78
11/12/2020,13645.45,13675.25,13476.23,13551.47
11/13/2020,13644.95,13787.69,13644.95,13761.32
11/16/2020,13946.19,13985.51,13879.18,13982.19
11/17/2020,13880.81,13989.34,13818.76,13949.1
11/18/2020,13986.41,14004.61,13808.37,13808.65
11/19/2020,13765.52,13871.26,13714.27,13863.23
11/20/2020,13853.12,13883.45,13810.24,13827
11/23/2020,13934.2,14029.32,13911.31,13998.24
11/24/2020,14158.71,14271.09,14138.38,14249.5
11/25/2020,14187.34,14203.44,14122.1,14191.58
11/27/2020,14209.89,14229.12,14165.71,14198.5
11/30/2020,14140.95,14140.95,13977.05,14006.47
12/1/2020,14183.45,14233.47,14131.32,14146.64
12/2/2020,14104.07,14198.79,14076.72,14188.24
12/3/2020,14210.54,14283.73,14184.48,14217.18
12/4/2020,14299.51,14417.4,14297.73,14417.33
12/7/2020,14375.55,14386.98,14314.47,14354.97
12/8/2020,14304.14,14424.98,14304.15,14402.17
12/9/2020,14466.07,14476.68,14293.27,14374.08
12/10/2020,14310.4,14413.06,14290.93,14394.34
12/11/2020,14332.98,14369.25,14260.89,14355.29
12/14/2020,14445.36,14459.65,14214.03,14214.93
12/15/2020,14303.03,14410.15,14271.36,14402.32
12/16/2020,14426.08,14442.89,14370.5,14408.94
12/17/2020,14488.69,14519.99,14472.19,14516.73
12/18/2020,14525.74,14529.88,14394.35,14467.82
12/21/2020,14257.73,14408.11,14171.77,14378.85
12/22/2020,14368.56,14368.99,14305.62,14321.34
12/23/2020,14397.01,14457.29,14397.01,14398.62
12/24/2020,14387.08,14390.24,14324.77,14382.5
12/28/2020,14476.35,14481.48,14396.23,14405.77
12/29/2020,14500.03,14515.82,14371.87,14397.92
12/30/2020,14447.96,14520.57,14447.96,14477.48
